experiment,app,data_type,num_ranks,system,use_case,data_structure,algorithm,latency,throughput,congestion,max_link_util,total_traffic_gb,strategy,communication_cost,cost_reduction,num_edges,scheduler,makespan,energy_kwh,avg_power_kw,utilization,burstiness,num_time_bins,scenario,compute_power_mw,total_power_mw,peak_power_mw,power_variance,power_efficiency,pattern
synthetic_ring_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.558343923848178,4.625847101002631,4.90732125,0.015163788670850869,0.7722100529184415,ring
synthetic_ring_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222205,0.7630271412037034,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,minimal,3.525650196078431,24.621809013551843,0.007328627450980393,0.01536,2.048,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,ugal,4.029214117647059,24.621809013551843,0.007303529411764706,0.01536,2.048,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,valiant,5.036517647058823,24.621809013551843,0.007303529411764706,0.01536,2.048,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,contiguous,2080000000.0,0.0,256.0,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,random,3520000000.0,-0.6923076923076923,256.0,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,locality,2080000000.0,0.0,256.0,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,spectral,2080000000.0,0.0,256.0,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.006105124999999983,1.3508718327702705,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000014,1.346205447635135,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590392,1.2855072380265506,ring
synthetic_ring_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888894,1.2954196227477475,ring
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,adaptive_routing,static_matrix,minimal,5.149737142857143,1.25,0.47135346938775513,29.03936,261.632,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,adaptive_routing,static_matrix,ecmp,5.88541387755102,1.25,0.47135346938775513,29.03936,261.632,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,contiguous,785408000000.0,0.0,130816.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,random,785408000000.0,0.0,130816.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,locality,785408000000.0,0.0,130816.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,spectral,785408000000.0,0.0,130816.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.5,100.0,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.5,100.0,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.5,100.0,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.001444531249999999,0.8075330946180557,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000028,0.8028672960069445,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.558343923848178,4.625847101002631,4.90732125,0.015163788670850874,0.7722100529184415,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222214,0.7630271412037034,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,minimal,5.8174981818181815,12.414587637057046,0.6621423376623377,1.01376,261.632,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,ugal,6.639282424242424,12.414587637057046,0.659820606060606,1.01376,261.632,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,valiant,8.332436363636365,12.063773934527486,0.6664872727272727,1.07232,261.632,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,contiguous,605696000000.0,0.0,130816.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,random,605696000000.0,0.0,130816.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,locality,605696000000.0,0.0,130816.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,spectral,605696000000.0,0.0,130816.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.5,100.0,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.5,100.0,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.5,100.0,,,,,,,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.006105124999999988,1.3508718327702705,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000014,1.346205447635135,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590406,1.2855072380265506,all-to-all
synthetic_all-to-all_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888891,1.2954196227477475,all-to-all
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,adaptive_routing,static_matrix,minimal,3.886699319727891,1.7914469158449897,0.1104855199222546,5.9776,66.56,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,adaptive_routing,static_matrix,ecmp,4.441942079689018,1.7914469158449897,0.1104855199222546,5.9776,66.56,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,contiguous,156160000000.0,0.0,6656.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,random,199600000000.0,-0.27817622950819665,6656.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,locality,161440000000.0,-0.03381147540983598,6656.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,spectral,158800000000.0,-0.01690573770491799,6656.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.0014445312499999981,0.8075330946180557,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000018,0.8028672960069445,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.5583439238481778,4.625847101002631,4.90732125,0.015163788670850857,0.7722100529184414,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222216,0.7630271412037034,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,minimal,4.090303030303031,18.10544611819235,0.16865800865800867,0.3808,66.56,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,ugal,4.672013852813853,18.04272517321016,0.16800346320346318,0.3856,66.56,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,valiant,5.847861471861472,18.18975552968568,0.16957229437229437,0.3744,66.56,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,contiguous,101120000000.0,0.0,6656.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,random,152560000000.0,-0.5087025316455696,6656.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,locality,109780000000.0,-0.08564082278481022,6656.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,spectral,113560000000.0,-0.12302215189873422,6656.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.0061051249999999856,1.3508718327702705,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000016,1.346205447635135,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590387,1.2855072380265506,stencil-3d
synthetic_stencil-3d_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888889,1.2954196227477475,stencil-3d
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,adaptive_routing,static_matrix,minimal,3.525991836734694,12.18798751950078,0.007426239067055395,0.0256,10.24,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,adaptive_routing,static_matrix,ecmp,4.029704956268222,12.18798751950078,0.007426239067055395,0.0256,10.24,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,contiguous,20560000000.0,0.0,512.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,random,30720000000.0,-0.49416342412451364,512.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,locality,20560000000.0,0.0,512.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,spectral,20560000000.0,0.0,512.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.0014445312499999981,0.8075330946180557,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000029,0.8028672960069445,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.558343923848178,4.625847101002631,4.90732125,0.015163788670850876,0.7722100529184415,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222218,0.7630271412037034,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,minimal,3.5564363636363634,24.075500770416024,0.016124675324675323,0.0384,10.24,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,ugal,4.06444329004329,24.075500770416024,0.01611082251082251,0.0384,10.24,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,valiant,5.080588744588744,24.075500770416024,0.016117748917748916,0.0384,10.24,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,contiguous,10360000000.0,0.0,512.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,random,23200000000.0,-1.2393822393822393,512.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,locality,10360000000.0,0.0,512.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,spectral,10400000000.0,-0.0038610038610038533,512.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.006105124999999983,1.3508718327702705,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000014,1.346205447635135,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590403,1.2855072380265506,nearest-neighbor
synthetic_nearest-neighbor_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888893,1.2954196227477475,nearest-neighbor
synthetic_ring_n512,synthetic,synthetic,512,lassen,adaptive_routing,static_matrix,minimal,3.5103967346938774,12.373297434273045,0.002970495626822157,0.01024,4.096,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,adaptive_routing,static_matrix,ecmp,4.011881982507289,12.373297434273045,0.002970495626822157,0.01024,4.096,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,contiguous,8224000000.0,0.0,512.0,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,random,12384000000.0,-0.5058365758754864,512.0,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,locality,8224000000.0,0.0,512.0,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,node_placement,affinity_graph,,,,,,,spectral,8224000000.0,0.0,512.0,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.001444531249999999,0.8075330946180557,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000026,0.8028672960069445,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.558343923848178,4.625847101002631,4.90732125,0.015163788670850869,0.7722100529184415,ring
synthetic_ring_n512,synthetic,synthetic,512,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222205,0.7630271412037034,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,minimal,3.522574545454545,24.621809013551843,0.00644987012987013,0.01536,4.096,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,ugal,4.025755151515152,24.621809013551843,0.00643878787878788,0.01536,4.096,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,adaptive_routing,static_matrix,valiant,5.03219393939394,24.621809013551843,0.00643878787878788,0.01536,4.096,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,contiguous,4144000000.0,0.0,512.0,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,random,9520000000.0,-1.2972972972972974,512.0,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,locality,4144000000.0,0.0,512.0,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,node_placement,affinity_graph,,,,,,,spectral,4160000000.0,-0.0038610038610038533,512.0,,,,,,,,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.006105124999999983,1.3508718327702705,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000014,1.346205447635135,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590392,1.2855072380265506,ring
synthetic_ring_n512,synthetic,synthetic,512,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888894,1.2954196227477475,ring
